Loyalty Number,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Avg_Points_Per_Flight,CLV
810517,1,8,9280.0,2,1,1,211,At Risk,1160.0,9280.0
810581,1,35,46621.0,2,3,3,233,Other,1332.0285714285715,46621.0
810621,1,42,62545.0,2,4,4,244,Other,1489.1666666666667,62545.0
810668,1,57,93562.5,2,5,5,255,Frequent Flyer,1641.4473684210527,93562.5
810693,1,15,19880.0,2,2,1,221,Other,1325.3333333333333,19880.0
810755,1,49,73299.0,2,5,5,255,Frequent Flyer,1495.8979591836735,73299.0
810833,1,39,54565.0,2,4,3,243,Other,1399.1025641025642,54565.00000000001
810899,1,52,73059.0,2,5,5,255,Frequent Flyer,1404.9807692307693,73059.0
810990,1,30,38878.0,2,3,2,232,Other,1295.9333333333334,38878.0
811022,1,12,22178.0,2,1,2,212,Other,1848.1666666666667,22178.0
811139,1,35,46509.0,2,3,3,233,Other,1328.8285714285714,46509.0
811140,1,5,5072.0,2,1,1,211,At Risk,1014.4,5072.0
811162,1,48,81930.0,2,5,5,255,Frequent Flyer,1706.875,81930.0
811289,1,45,66053.0,2,5,4,254,Frequent Flyer,1467.8444444444444,66053.0
811333,1,37,57227.0,2,4,4,244,Other,1546.6756756756756,57227.0
811335,1,32,44973.0,2,3,3,233,Other,1405.40625,44973.0
811430,1,2,4776.0,2,1,1,211,At Risk,2388.0,4776.0
811471,1,39,57985.0,2,4,4,244,Other,1486.7948717948718,57985.0
811567,1,38,60031.0,2,4,4,244,Other,1579.7631578947369,60031.0
811569,1,43,95418.0,2,4,5,245,High Spender,2219.0232558139537,95418.00000000001
811612,1,12,23883.0,2,1,2,212,Other,1990.25,23883.0
811619,1,39,62684.0,2,4,4,244,Other,1607.2820512820513,62684.0
811684,1,22,37852.0,2,2,2,222,Other,1720.5454545454545,37852.0
811746,1,49,84730.0,2,5,5,255,Frequent Flyer,1729.1836734693877,84730.0
811748,1,3,6167.0,2,1,1,211,At Risk,2055.6666666666665,6167.0
811802,1,50,76632.0,2,5,5,255,Frequent Flyer,1532.64,76632.0
811959,1,8,12020.0,2,1,1,211,At Risk,1502.5,12020.0
812042,1,36,48918.0,2,3,3,233,Other,1358.8333333333333,48918.0
812057,1,63,93929.0,2,5,5,255,Frequent Flyer,1490.936507936508,93929.0
812149,1,52,74618.0,2,5,5,255,Frequent Flyer,1434.9615384615386,74618.0
812152,1,36,56449.0,2,3,4,234,Other,1568.0277777777778,56449.0
812248,1,38,44611.0,2,4,3,243,Other,1173.9736842105262,44611.0
812282,1,50,86908.0,2,5,5,255,Frequent Flyer,1738.16,86908.0
812373,1,54,87872.0,2,5,5,255,Frequent Flyer,1627.2592592592594,87872.0
812417,1,32,46187.0,2,3,3,233,Other,1443.34375,46187.0
812513,1,47,72362.0,2,5,5,255,Frequent Flyer,1539.6170212765958,72362.0
812599,1,34,57111.0,2,3,4,234,Other,1679.735294117647,57111.0
812617,1,7,12696.0,2,1,1,211,At Risk,1813.7142857142858,12696.0
812628,1,2,3554.0,2,1,1,211,At Risk,1777.0,3554.0
812804,1,15,24700.0,2,2,2,222,Other,1646.6666666666667,24700.0
812894,1,30,48421.0,2,3,3,233,Other,1614.0333333333333,48421.0
812899,1,44,56439.0,2,5,4,254,Frequent Flyer,1282.7045454545455,56439.0
813320,1,44,70153.0,2,5,5,255,Frequent Flyer,1594.3863636363637,70153.0
813439,1,50,59944.0,2,5,4,254,Frequent Flyer,1198.88,59944.00000000001
813455,1,104,205402.5,2,5,5,255,Frequent Flyer,1975.0240384615386,205402.5
813520,1,32,52578.0,2,3,3,233,Other,1643.0625,52578.0
813567,1,44,61498.0,2,5,4,254,Frequent Flyer,1397.6818181818182,61498.0
813620,1,36,49608.0,2,3,3,233,Other,1378.0,49608.0
813652,1,29,55461.0,2,2,4,224,Other,1912.448275862069,55461.0
813681,1,39,56621.0,2,4,4,244,Other,1451.820512820513,56621.00000000001
813725,1,25,33956.0,2,2,2,222,Other,1358.24,33956.0
813739,1,31,42113.0,2,3,2,232,Other,1358.483870967742,42113.0
813868,1,14,27145.0,2,2,2,222,Other,1938.9285714285713,27145.0
813931,1,37,62847.0,2,4,4,244,Other,1698.5675675675675,62847.0
814067,1,51,65100.0,2,5,4,254,Frequent Flyer,1276.4705882352941,65100.0
814112,1,34,55974.0,2,3,4,234,Other,1646.2941176470588,55974.0
814236,1,24,38448.0,2,2,2,222,Other,1602.0,38448.0
814490,1,26,44269.0,2,2,3,223,Other,1702.6538461538462,44269.0
814653,1,27,32150.0,2,2,2,222,Other,1190.7407407407406,32149.999999999996
814698,1,18,35861.0,2,2,2,222,Other,1992.2777777777778,35861.0
814703,1,36,53669.0,2,3,3,233,Other,1490.8055555555557,53669.0
814748,1,48,67616.0,2,5,5,255,Frequent Flyer,1408.6666666666667,67616.0
814894,1,12,16370.0,2,1,1,211,At Risk,1364.1666666666667,16370.0
815207,1,59,131772.0,2,5,5,255,Frequent Flyer,2233.423728813559,131772.0
815248,1,5,9727.0,2,1,1,211,At Risk,1945.4,9727.0
815328,1,18,26240.0,2,2,2,222,Other,1457.7777777777778,26240.0
815344,1,10,12950.0,2,1,1,211,At Risk,1295.0,12950.0
815498,1,42,75494.0,2,4,5,245,High Spender,1797.4761904761904,75494.0
815541,1,44,59637.0,2,5,4,254,Frequent Flyer,1355.3863636363637,59637.00000000001
815584,1,47,96235.5,2,5,5,255,Frequent Flyer,2047.563829787234,96235.5
815626,1,39,54335.0,2,4,3,243,Other,1393.2051282051282,54335.0
815643,1,43,63314.0,2,4,4,244,Other,1472.4186046511627,63313.99999999999
815718,1,29,39731.0,2,2,2,222,Other,1370.0344827586207,39731.0
815789,1,44,62808.0,2,5,4,254,Frequent Flyer,1427.4545454545455,62808.0
815796,1,34,41418.0,2,3,2,232,Other,1218.1764705882354,41418.0
815804,1,32,41744.0,2,3,2,232,Other,1304.5,41744.0
815834,1,51,72083.0,2,5,5,255,Frequent Flyer,1413.3921568627452,72083.0
815841,1,54,122044.5,2,5,5,255,Frequent Flyer,2260.0833333333335,122044.50000000001
815850,1,42,60471.0,2,4,4,244,Other,1439.7857142857142,60471.0
816110,1,46,68279.0,2,5,5,255,Frequent Flyer,1484.3260869565217,68279.0
816122,1,17,24859.0,2,2,2,222,Other,1462.2941176470588,24859.0
816196,1,46,65249.0,2,5,4,254,Frequent Flyer,1418.4565217391305,65249.0
816323,1,45,65062.0,2,5,4,254,Frequent Flyer,1445.8222222222223,65062.00000000001
816330,1,10,9095.0,2,1,1,211,At Risk,909.5,9095.0
816420,1,30,50779.0,2,3,3,233,Other,1692.6333333333334,50779.0
816510,1,1,2367.0,2,1,1,211,At Risk,2367.0,2367.0
816593,1,38,62856.0,2,4,4,244,Other,1654.1052631578948,62856.0
816608,1,40,75834.0,2,4,5,245,High Spender,1895.85,75834.0
816705,1,47,77780.0,2,5,5,255,Frequent Flyer,1654.8936170212767,77780.0
816763,1,26,36296.0,2,2,2,222,Other,1396.0,36296.0
816881,1,46,44956.0,2,5,3,253,Frequent Flyer,977.304347826087,44956.0
816937,1,21,27234.0,2,2,2,222,Other,1296.857142857143,27234.0
816983,1,36,59462.0,2,3,4,234,Other,1651.7222222222222,59462.0
817066,1,41,66876.0,2,4,4,244,Other,1631.121951219512,66876.0
817069,1,45,141883.5,2,5,5,255,Frequent Flyer,3152.9666666666667,141883.5
817070,1,32,36374.0,2,3,2,232,Other,1136.6875,36374.0
817074,1,22,41596.0,2,2,2,222,Other,1890.7272727272727,41596.0
817102,1,37,56198.0,2,4,4,244,Other,1518.8648648648648,56198.0
817135,1,6,11098.0,2,1,1,211,At Risk,1849.6666666666667,11098.0
817136,1,38,54318.0,2,4,3,243,Other,1429.421052631579,54318.0
817158,1,37,61242.0,2,4,4,244,Other,1655.1891891891892,61242.0
817168,1,54,93109.0,2,5,5,255,Frequent Flyer,1724.2407407407406,93109.0
817191,1,33,43614.0,2,3,2,232,Other,1321.6363636363637,43614.0
817245,1,22,29180.0,2,2,2,222,Other,1326.3636363636363,29179.999999999996
817288,1,11,17998.0,2,1,1,211,At Risk,1636.1818181818182,17998.0
817298,1,6,9108.0,2,1,1,211,At Risk,1518.0,9108.0
817375,1,38,59713.0,2,4,4,244,Other,1571.3947368421052,59713.0
817456,1,39,70603.0,2,4,5,245,High Spender,1810.3333333333333,70603.0
817520,1,27,44544.0,2,2,3,223,Other,1649.7777777777778,44544.0
817527,1,27,38669.0,2,2,2,222,Other,1432.1851851851852,38669.0
817573,1,42,60265.0,2,4,4,244,Other,1434.8809523809523,60265.0
817609,1,33,42252.0,2,3,2,232,Other,1280.3636363636363,42252.0
817613,1,41,70871.0,2,4,5,245,High Spender,1728.560975609756,70871.0
817714,1,34,39117.0,2,3,2,232,Other,1150.5,39117.0
817744,1,42,71559.0,2,4,5,245,High Spender,1703.7857142857142,71559.0
817822,1,38,63573.0,2,4,4,244,Other,1672.9736842105262,63573.0
817851,1,36,49400.0,2,3,3,233,Other,1372.2222222222222,49400.0
817932,1,21,29246.0,2,2,2,222,Other,1392.6666666666667,29246.0
818077,1,34,47648.0,2,3,3,233,Other,1401.4117647058824,47648.0
818114,1,39,55383.0,2,4,4,244,Other,1420.076923076923,55383.0
818271,1,30,47074.0,2,3,3,233,Other,1569.1333333333334,47074.0
818329,1,9,10284.0,2,1,1,211,At Risk,1142.6666666666667,10284.0
818391,1,11,14318.0,2,1,1,211,At Risk,1301.6363636363637,14318.000000000002
818454,1,31,41226.0,2,3,2,232,Other,1329.8709677419354,41226.0
818484,1,30,39922.0,2,3,2,232,Other,1330.7333333333333,39922.0
818567,1,57,85388.0,2,5,5,255,Frequent Flyer,1498.0350877192982,85388.0
818597,1,33,35436.0,2,3,2,232,Other,1073.8181818181818,35436.0
818616,1,38,56418.0,2,4,4,244,Other,1484.6842105263158,56418.0
818864,1,46,60998.0,2,5,4,254,Frequent Flyer,1326.0434782608695,60998.0
818870,1,26,45942.0,2,2,3,223,Other,1767.0,45942.0
818881,1,66,116602.5,1,5,5,155,Frequent Flyer,1766.7045454545455,116602.5
818940,1,33,49233.0,1,3,3,133,Other,1491.909090909091,49233.0
818995,1,41,55330.0,1,4,4,144,Other,1349.5121951219512,55330.0
819055,1,41,71598.0,1,4,5,145,High Spender,1746.2926829268292,71598.0
819077,1,31,51477.0,1,3,3,133,Other,1660.5483870967741,51477.0
819149,1,48,83472.0,1,5,5,155,Frequent Flyer,1739.0,83472.0
819255,1,10,13922.0,1,1,1,111,At Risk,1392.2,13922.0
819267,1,46,74355.0,1,5,5,155,Frequent Flyer,1616.4130434782608,74355.0
819315,1,17,27812.0,1,2,2,122,Other,1636.0,27812.0
819375,1,42,76207.0,1,4,5,145,High Spender,1814.452380952381,76207.0
819448,1,5,4656.0,1,1,1,111,At Risk,931.2,4656.0
819497,1,44,58463.0,1,5,4,154,Frequent Flyer,1328.7045454545455,58463.0
819498,1,9,12840.0,1,1,1,111,At Risk,1426.6666666666667,12840.0
819521,1,68,176640.0,1,5,5,155,Frequent Flyer,2597.6470588235293,176640.0
819569,1,39,54941.0,1,4,3,143,Other,1408.7435897435898,54941.0
819592,1,31,48392.0,1,3,3,133,Other,1561.032258064516,48392.0
819664,1,38,56086.0,1,4,4,144,Other,1475.9473684210527,56086.0
819718,1,43,72781.0,1,4,5,145,High Spender,1692.5813953488373,72781.0
819765,1,60,100180.0,1,5,5,155,Frequent Flyer,1669.6666666666667,100180.0
819809,1,30,45565.0,1,3,3,133,Other,1518.8333333333333,45565.0
819842,1,49,70659.0,1,5,5,155,Frequent Flyer,1442.0204081632653,70659.0
819924,1,25,44680.0,1,2,3,123,Other,1787.2,44680.0
819969,1,47,80388.0,1,5,5,155,Frequent Flyer,1710.3829787234042,80388.0
820164,1,31,44692.0,1,3,3,133,Other,1441.6774193548388,44692.0
820204,1,36,52172.0,1,3,3,133,Other,1449.2222222222222,52172.0
820223,1,39,58661.0,1,4,4,144,Other,1504.128205128205,58661.0
820265,1,6,9123.0,1,1,1,111,At Risk,1520.5,9123.0
820341,1,31,44943.0,1,3,3,133,Other,1449.774193548387,44943.0
820344,1,10,16173.0,1,1,1,111,At Risk,1617.3,16173.0
820370,1,21,29340.0,1,2,2,122,Other,1397.142857142857,29340.0
820406,1,28,48510.0,1,2,3,123,Other,1732.5,48510.0
820454,1,29,43345.0,1,2,2,122,Other,1494.655172413793,43345.0
820501,1,36,57676.0,1,3,4,134,Other,1602.111111111111,57676.0
820541,1,48,69345.0,1,5,5,155,Frequent Flyer,1444.6875,69345.0
820542,1,36,61557.0,1,3,4,134,Other,1709.9166666666667,61557.0
821010,1,51,90255.0,1,5,5,155,Frequent Flyer,1769.7058823529412,90255.0
821043,1,46,66185.0,1,5,4,154,Frequent Flyer,1438.804347826087,66185.0
821117,1,65,97792.0,1,5,5,155,Frequent Flyer,1504.4923076923078,97792.0
821137,1,48,74287.0,1,5,5,155,Frequent Flyer,1547.6458333333333,74287.0
821202,1,47,82111.0,1,5,5,155,Frequent Flyer,1747.0425531914893,82111.0
821216,1,30,43554.0,1,3,2,132,Other,1451.8,43554.0
821296,1,41,64479.0,1,4,4,144,Other,1572.658536585366,64479.0
821314,1,25,35297.0,1,2,2,122,Other,1411.88,35297.0
821325,1,22,27334.0,1,2,2,122,Other,1242.4545454545455,27334.0
821379,1,20,29572.0,1,2,2,122,Other,1478.6,29572.0
821404,1,21,31797.0,1,2,2,122,Other,1514.142857142857,31797.0
821419,1,13,18277.0,1,1,1,111,At Risk,1405.923076923077,18277.0
821462,1,18,35377.0,1,2,2,122,Other,1965.388888888889,35377.0
821515,1,9,24261.0,1,1,2,112,Other,2695.6666666666665,24261.0
821739,1,49,69734.0,1,5,5,155,Frequent Flyer,1423.142857142857,69734.0
821820,1,33,42120.0,1,3,2,132,Other,1276.3636363636363,42120.0
821918,1,42,57659.0,1,4,4,144,Other,1372.8333333333333,57659.0
821944,1,11,12193.0,1,1,1,111,At Risk,1108.4545454545455,12193.0
822051,1,39,51063.0,1,4,3,143,Other,1309.3076923076924,51063.0
822066,1,28,49763.0,1,2,3,123,Other,1777.25,49763.0
822102,1,22,31383.0,1,2,2,122,Other,1426.5,31383.0
822122,1,34,51067.0,1,3,3,133,Other,1501.9705882352941,51067.0
822205,1,16,16275.0,1,2,1,121,Other,1017.1875,16275.0
822211,1,28,35858.0,1,2,2,122,Other,1280.642857142857,35858.0
822305,1,41,53848.0,1,4,3,143,Other,1313.3658536585365,53847.99999999999
822507,1,30,50151.0,1,3,3,133,Other,1671.7,50151.0
822555,1,45,71854.0,1,5,5,155,Frequent Flyer,1596.7555555555555,71854.0
822665,1,22,35099.0,1,2,2,122,Other,1595.409090909091,35099.0
822694,1,47,70355.0,1,5,5,155,Frequent Flyer,1496.9148936170213,70355.0
822696,1,34,42285.0,1,3,2,132,Other,1243.6764705882354,42285.0
822723,1,8,7866.0,1,1,1,111,At Risk,983.25,7866.0
822727,1,40,73222.0,1,4,5,145,High Spender,1830.55,73222.0
822749,1,56,83338.0,1,5,5,155,Frequent Flyer,1488.1785714285713,83338.0
822765,1,34,57594.0,1,3,4,134,Other,1693.9411764705883,57594.0
822811,1,20,35145.0,1,2,2,122,Other,1757.25,35145.0
822901,1,13,19640.0,1,1,1,111,At Risk,1510.7692307692307,19640.0
822956,1,37,52404.0,1,4,3,143,Other,1416.3243243243244,52404.0
822995,1,48,70494.0,1,5,5,155,Frequent Flyer,1468.625,70494.0
823048,1,18,17990.0,1,2,1,121,Other,999.4444444444445,17990.0
823112,1,53,72863.0,1,5,5,155,Frequent Flyer,1374.7735849056603,72863.0
823113,1,30,57970.0,1,3,4,134,Other,1932.3333333333333,57970.0
823208,1,32,46820.0,1,3,3,133,Other,1463.125,46820.0
823257,1,10,22797.0,1,1,2,112,Other,2279.7,22797.0
823319,1,19,27152.0,1,2,2,122,Other,1429.0526315789473,27152.0
823436,1,20,35938.0,1,2,2,122,Other,1796.9,35938.0
823453,1,19,26872.0,1,2,2,122,Other,1414.3157894736842,26872.0
823567,1,22,40526.0,1,2,2,122,Other,1842.090909090909,40526.0
823590,1,32,41070.0,1,3,2,132,Other,1283.4375,41070.0
823628,1,21,34426.0,1,2,2,122,Other,1639.3333333333333,34426.0
823665,1,30,47844.0,1,3,3,133,Other,1594.8,47844.0
823740,1,32,48438.0,1,3,3,133,Other,1513.6875,48438.0
823761,1,42,60493.0,1,4,4,144,Other,1440.3095238095239,60493.0
823768,1,38,53293.0,1,4,3,143,Other,1402.4473684210527,53293.0
823789,1,30,37256.0,1,3,2,132,Other,1241.8666666666666,37256.0
823816,1,40,60369.0,1,4,4,144,Other,1509.225,60369.0
823986,1,18,31013.0,1,2,2,122,Other,1722.9444444444443,31013.0
823998,1,29,44702.0,1,2,3,123,Other,1541.448275862069,44702.0
824133,1,27,35365.0,1,2,2,122,Other,1309.8148148148148,35365.0
824163,1,39,58267.0,1,4,4,144,Other,1494.025641025641,58267.0
824216,1,43,56481.0,1,4,4,144,Other,1313.5116279069769,56481.00000000001
824259,1,51,89931.0,1,5,5,155,Frequent Flyer,1763.3529411764705,89931.0
824315,1,33,60745.0,1,3,4,134,Other,1840.7575757575758,60745.0
824351,1,47,64931.0,1,5,4,154,Frequent Flyer,1381.5106382978724,64931.00000000001
824360,1,27,46830.0,1,2,3,123,Other,1734.4444444444443,46830.0
824414,1,25,36043.0,1,2,2,122,Other,1441.72,36043.0
824462,1,38,44428.0,1,4,3,143,Other,1169.157894736842,44428.0
824486,1,18,24633.0,1,2,2,122,Other,1368.5,24633.0
824610,1,36,52628.0,1,3,3,133,Other,1461.888888888889,52628.0
824668,1,21,30223.0,1,2,2,122,Other,1439.1904761904761,30223.0
824712,1,39,52484.0,1,4,3,143,Other,1345.7435897435898,52484.0
824906,1,46,86760.0,1,5,5,155,Frequent Flyer,1886.0869565217392,86760.0
824917,1,48,88576.0,1,5,5,155,Frequent Flyer,1845.3333333333333,88576.0
824990,1,33,55627.0,1,3,4,134,Other,1685.6666666666667,55627.0
825165,1,24,37466.0,1,2,2,122,Other,1561.0833333333333,37466.0
825217,1,23,37501.0,1,2,2,122,Other,1630.4782608695652,37501.0
825239,1,31,39265.0,1,3,2,132,Other,1266.6129032258063,39265.0
825254,1,22,33288.0,1,2,2,122,Other,1513.090909090909,33288.0
825315,1,35,45865.0,1,3,3,133,Other,1310.4285714285713,45865.0
825333,1,18,25096.0,1,2,2,122,Other,1394.2222222222222,25096.0
825336,1,38,64546.0,1,4,4,144,Other,1698.578947368421,64546.0
825464,1,43,97959.0,1,4,5,145,High Spender,2278.1162790697676,97959.00000000001
825465,1,35,60766.0,1,3,4,134,Other,1736.1714285714286,60766.0
825484,1,42,73279.0,1,4,5,145,High Spender,1744.7380952380952,73279.0
825490,1,31,56935.0,1,3,4,134,Other,1836.6129032258063,56935.0
825517,1,73,101471.0,1,5,5,155,Frequent Flyer,1390.013698630137,101471.0
825569,1,32,42762.0,1,3,2,132,Other,1336.3125,42762.0
825593,1,80,120049.0,1,5,5,155,Frequent Flyer,1500.6125,120049.0
825809,1,15,37647.0,1,2,2,122,Other,2509.8,37647.0
826113,1,28,58732.5,1,2,4,124,Other,2097.589285714286,58732.5
826136,1,41,61778.0,1,4,4,144,Other,1506.780487804878,61778.0
826149,1,32,48988.0,1,3,3,133,Other,1530.875,48988.0
826166,1,17,26887.0,1,2,2,122,Other,1581.5882352941176,26887.0
826230,1,2,4562.0,1,1,1,111,At Risk,2281.0,4562.0
826271,1,10,18135.0,1,1,1,111,At Risk,1813.5,18135.0
826304,1,36,55163.0,1,3,3,133,Other,1532.3055555555557,55163.0
826556,1,6,13276.0,1,1,1,111,At Risk,2212.6666666666665,13276.0
826589,1,28,42301.0,1,2,2,122,Other,1510.75,42301.0
826697,1,2,1200.0,1,1,1,111,At Risk,600.0,1200.0
826975,1,13,10399.0,1,1,1,111,At Risk,799.9230769230769,10399.0
827147,1,29,42091.0,1,2,2,122,Other,1451.4137931034484,42091.0
827164,1,34,51516.0,1,3,3,133,Other,1515.1764705882354,51516.0
827172,1,43,72292.0,1,4,5,145,High Spender,1681.2093023255813,72292.0
827190,1,32,45686.0,1,3,3,133,Other,1427.6875,45686.0
827194,1,44,102660.0,1,5,5,155,Frequent Flyer,2333.181818181818,102660.0
827215,1,37,56147.0,1,4,4,144,Other,1517.4864864864865,56147.0
827275,1,21,31282.0,1,2,2,122,Other,1489.6190476190477,31282.0
827288,1,11,22827.0,1,1,2,112,Other,2075.181818181818,22827.0
827309,1,27,44929.0,1,2,3,123,Other,1664.037037037037,44929.0
827334,1,36,64662.0,1,3,4,134,Other,1796.1666666666667,64662.0
827339,1,41,69764.0,1,4,5,145,High Spender,1701.560975609756,69764.0
827546,1,47,57959.0,1,5,4,154,Frequent Flyer,1233.1702127659576,57959.00000000001
827668,1,14,23028.0,1,2,2,122,Other,1644.857142857143,23028.0
827731,1,41,67297.0,1,4,5,145,High Spender,1641.3902439024391,67297.0
827790,1,17,31954.5,1,2,2,122,Other,1879.6764705882354,31954.5
827819,1,35,58141.0,1,3,4,134,Other,1661.1714285714286,58141.0
828026,1,12,19878.0,1,1,1,111,At Risk,1656.5,19878.0
828040,1,8,15840.0,1,1,1,111,At Risk,1980.0,15840.0
828076,1,43,66015.0,1,4,4,144,Other,1535.2325581395348,66015.0
828109,1,44,137646.0,1,5,5,155,Frequent Flyer,3128.318181818182,137646.0
828136,1,47,67378.0,1,5,5,155,Frequent Flyer,1433.5744680851064,67378.0
828182,1,42,72935.0,1,4,5,145,High Spender,1736.547619047619,72935.0
828232,1,35,47687.0,1,3,3,133,Other,1362.4857142857143,47687.0
828353,1,47,63793.0,1,5,4,154,Frequent Flyer,1357.2978723404256,63793.0
828481,1,36,53203.0,1,3,3,133,Other,1477.861111111111,53203.0
828643,1,35,54998.0,1,3,3,133,Other,1571.3714285714286,54998.0
828731,1,39,61932.0,1,4,4,144,Other,1588.0,61932.0
828735,1,51,66765.0,1,5,4,154,Frequent Flyer,1309.1176470588234,66765.0
828776,1,31,30571.0,1,3,2,132,Other,986.1612903225806,30571.0
828816,1,32,44181.0,1,3,3,133,Other,1380.65625,44181.0
828817,1,48,77652.0,1,5,5,155,Frequent Flyer,1617.75,77652.0
828852,1,37,58308.0,1,4,4,144,Other,1575.8918918918919,58308.0
828862,1,7,5392.0,1,1,1,111,At Risk,770.2857142857143,5392.0
828895,1,57,81053.0,1,5,5,155,Frequent Flyer,1421.982456140351,81053.0
828918,1,19,26253.0,1,2,2,122,Other,1381.7368421052631,26253.0
828924,1,16,24624.0,1,2,2,122,Other,1539.0,24624.0
828959,1,31,41867.0,1,3,2,132,Other,1350.5483870967741,41867.0
828967,1,44,67939.0,1,5,5,155,Frequent Flyer,1544.0681818181818,67939.0
828988,1,43,72751.0,1,4,5,145,High Spender,1691.8837209302326,72751.0
829003,1,44,54713.0,1,5,3,153,Frequent Flyer,1243.4772727272727,54713.0
829162,1,42,64631.0,1,4,4,144,Other,1538.8333333333333,64631.0
829263,1,32,44203.0,1,3,3,133,Other,1381.34375,44203.0
829291,1,38,60669.0,1,4,4,144,Other,1596.5526315789473,60669.0
829476,1,24,40351.0,1,2,2,122,Other,1681.2916666666667,40351.0
829505,1,33,48621.0,1,3,3,133,Other,1473.3636363636363,48621.0
829588,1,35,54519.0,1,3,3,133,Other,1557.6857142857143,54519.0
829627,1,33,38093.0,1,3,2,132,Other,1154.3333333333333,38093.0
829663,1,34,61102.0,1,3,4,134,Other,1797.1176470588234,61102.0
829684,1,38,50997.0,1,4,3,143,Other,1342.0263157894738,50997.0
829861,1,31,52384.0,1,3,3,133,Other,1689.8064516129032,52384.0
829886,1,46,64946.0,1,5,4,154,Frequent Flyer,1411.8695652173913,64946.0
830024,1,31,40015.0,1,3,2,132,Other,1290.8064516129032,40015.0
830071,1,8,12481.0,1,1,1,111,At Risk,1560.125,12481.0
830171,1,43,63756.0,1,4,4,144,Other,1482.6976744186047,63756.0
830223,1,47,59022.0,1,5,4,154,Frequent Flyer,1255.787234042553,59021.99999999999
830225,1,37,63310.0,1,4,4,144,Other,1711.081081081081,63310.0
830385,1,31,50826.0,1,3,3,133,Other,1639.5483870967741,50826.0
830446,1,31,45897.0,1,3,3,133,Other,1480.5483870967741,45897.0
830503,1,43,69343.0,1,4,5,145,High Spender,1612.6279069767443,69343.0
830547,1,10,12763.0,1,1,1,111,At Risk,1276.3,12763.0
830564,1,44,77457.0,1,5,5,155,Frequent Flyer,1760.3863636363637,77457.0
830673,1,25,33658.0,1,2,2,122,Other,1346.32,33658.0
830743,1,25,37762.0,1,2,2,122,Other,1510.48,37762.0
830777,1,31,52250.0,1,3,3,133,Other,1685.483870967742,52250.0
830811,1,41,54662.0,1,4,3,143,Other,1333.219512195122,54662.0
830818,1,26,41600.0,1,2,2,122,Other,1600.0,41600.0
830903,1,6,6676.0,1,1,1,111,At Risk,1112.6666666666667,6676.0
830931,1,44,73631.0,1,5,5,155,Frequent Flyer,1673.4318181818182,73631.0
